 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
230.520054, -0.01403391, -0.007301114, -0.0167111, -0.005449979, 0.01718929, -0.008380324, 0.004936889, 0.0394091, 0.01653429, 0.0003163443, -0.02950516, -0.02112773, 0.01206695, -0.01750309, 0.0008786282, 0.003654899, -0.02015619, 0.01361196, 0.02117755, 0.00470687, -0.02388037, 0.01785084, 0.002857513, -0.00935082
230.570015, -0.01052326, -0.008038813, -0.02312074, -0.002970969, 0.01477256, -0.002376799, 0.008246347, 0.03956772, 0.009593491, 0.004815335, -0.02756164, -0.01910552, 0.01066933, -0.01536373, -0.001343147, 0.002948633, -0.02376448, 0.008665527, 0.02305145, 0.006116859, -0.01639642, 0.02518718, 0.001584582, -0.01159293
230.619976, -0.01474377, -0.008593127, -0.0173417, -0.007876927, 0.01318613, -0.005357827, -0.001029857, 0.0396438, 0.01107429, -0.0005410292, -0.02764197, -0.01982909, 0.007318422, -0.01148085, -0.002868528, 0.003310903, -0.02373205, 0.004508677, 0.01506126, 0.0005478539, -0.02372572, 0.02488454, 0.0004013023, -0.01317741
230.669937, -0.01912326, -0.01103495, -0.01531994, -0.00644377, 0.01407144, -0.008716834, -0.0003570399, 0.03776101, 0.006806037, -0.005208627, -0.03037401, -0.02641236, 0.01431904, -0.01517484, -0.00373567, 0.002236573, -0.02263158, 0.002828773, 0.02688428, -0.003052442, -0.01688586, 0.02136866, 0.001516965, -0.01636105
230.719898, -0.01436379, -0.01422232, -0.02224038, -0.007033275, 0.007726135, -0.01320108, 0.0005266067, 0.04072516, 0.006127046, -0.00804432, -0.02967623, -0.01786131, 0.01503963, -0.01523966, -0.004830192, 0.003156511, -0.02518466, 0.004838651, 0.02394389, 0.0007177459, -0.02224472, 0.02427917, 0.005655826, -0.009009483
230.769859, -0.01903957, -0.01069623, -0.02427584, -0.003007216, 0.01077897, -0.008133289, -0.002854069, 0.03494099, 0.00783453, -0.006941571, -0.03054022, -0.02390609, 0.02164811, -0.01316973, -0.005968905, 0.002867711, -0.02725134, 0.0006931014, 0.02247203, -0.003884621, -0.02625235, 0.01507083, 0.0005299681, -0.01396693
230.81982, -0.01071863, -0.008054232, -0.02230478, 0.0009311325, 0.00907685, 0.003941758, 0.003536881, 0.0363149, 0.003778134, 0.005989623, -0.02609504, -0.01753021, 0.02034479, -0.01239181, -0.003845578, 0.00349127, -0.02078268, 0.005700442, 0.03543601, 0.002457636, -0.01611414, 0.01928494, 0.009903255, -0.009733135
230.869781, -0.01094636, -0.01188229, -0.02152217, -0.001495751, 0.009617124, 0.01044642, 0.006337313, 0.0280227, 0.006157548, 0.01314539, -0.02261434, -0.02320672, 0.01882366, -0.01972446, -0.002764475, 0.004560721, -0.02239995, 0.004755509, 0.02803586, 0.00189441, -0.02799269, 0.02353906, 0.004821869, -0.009303381
230.919742, -0.0116609, -0.00675827, -0.01602622, 0.001516101, 0.005709239, 0.01502234, 0.006102416, 0.03366963, 0.00975349, 0.01552185, -0.02897564, -0.01942323, 0.01183331, -0.01651623, -0.004409194, 0.004413012, -0.01799151, 0.007059735, 0.03104876, 0.00283167, -0.02790338, 0.02517883, 0.005853644, -0.01336644
230.969703, -0.01561845, -0.005576409, -0.01662084, 0.001072422, 0.002347387, 0.02102373, 0.003713866, 0.0326185, 0.009683174, 0.01736857, -0.02636419, -0.02791768, 0.015818, -0.01514651, -0.004867222, 0.002902794, -0.01988016, 0.002907753, 0.02822433, 0.004404488, -0.02034652, 0.01991275, 0.003143627, -0.009994882
231.019664, -0.01446969, -0.01341838, -0.01814128, -0.0007200837, 0.00208597, 0.01685145, 0.008323495, 0.02891538, 0.008302633, 0.02048861, -0.02348274, -0.01523788, 0.01951953, -0.01823818, -0.004719514, 0.003838655, -0.02172653, 0.00377945, 0.02815694, 0.005074798, -0.0212653, 0.01727595, 0.002799551, -0.01246972
231.069625, -0.008148333, -0.01378477, -0.02147725, 0.002632732, 0.0002619765, 0.01941822, 0.002701833, 0.02892034, 0.004932185, 0.02217008, -0.02375012, -0.03014702, 0.0181642, -0.0185119, -0.008284493, 0.00226339, -0.01492804, -0.001754664, 0.02122352, 0.005477774, -0.01954978, 0.01518787, 0.006458519, -0.01287569
231.119586, -0.01503711, -0.01300641, -0.02230035, 0.006506935, -0.0003709362, 0.02050286, 0.004439835, 0.02655722, 0.006791113, 0.01973313, -0.02752671, -0.01730707, 0.0148494, -0.0147446, -0.009631746, 0.003181148, -0.02383947, -0.001641758, 0.02889733, 0.003496825, -0.02283661, 0.01895697, 0.004644718, -0.01351527
231.169547, -0.02193754, -0.01195573, -0.02573005, -0.001651056, 0.0008674482, 0.02027842, 0.003166796, 0.02456011, 0.01254511, 0.01703567, -0.02881343, -0.01978282, 0.01024594, -0.01565924, -0.002601541, -0.005895236, -0.02403727, 0.002766404, 0.03030368, 0.003933847, -0.0261631, 0.01410675, 0.001670158, -0.01304521
231.219508, -0.02114327, -0.01274196, -0.02212527, -0.0005931341, 0.004363387, 0.01798546, 0.00477081, 0.02262634, 0.00455387, 0.01719509, -0.02808357, -0.02142324, 0.01435009, -0.0152391, -0.009324565, -0.005552407, -0.02104733, -0.0009329932, 0.01790273, 0.01161144, -0.02250151, 0.01378471, -0.0004920703, -0.01489881
231.269469, -0.02142202, -0.01819298, -0.02101401, -0.0003394673, -0.001369164, 0.01327909, 0.00078877, 0.02271408, 0.008751268, 0.01475614, -0.02643267, -0.02315714, 0.009574261, -0.01294867, -0.01003877, 0.001649475, -0.02233876, -0.00278113, 0.02315299, 0.004658065, -0.01651953, 0.01413787, 0.002754185, -0.01307714
231.31943, -0.01997017, -0.02091334, -0.02619054, -0.001468333, 0.001557183, 0.01734584, -0.0003147225, 0.02017618, 0.004856486, 0.01921984, -0.02903875, -0.02192505, 0.00880204, -0.01284027, -0.01059719, -0.002941503, -0.02363142, 0.0009535028, 0.02040243, 0.006940822, -0.02329412, 0.02026847, 0.001649485, -0.0142075
231.369391, -0.01755449, -0.01987338, -0.02247756, 0.0009368318, -0.001064595, 0.01426497, -0.002507025, 0.02126905, -0.0007028556, 0.01474219, -0.02677634, -0.03445316, 0.01332249, -0.01165687, -0.006657878, -0.001153858, -0.02082809, -0.002596906, 0.0187915, 0.002870454, -0.02558101, 0.01360953, -0.001780317, -0.01116157
231.419352, -0.0176318, -0.02333643, -0.02030235, 0.004891441, -0.003291581, 0.01005298, -0.00957723, 0.01882564, -0.002789325, 0.01158568, -0.03217135, -0.02938028, 0.01147399, -0.01757254, -0.01240202, -0.0004765932, -0.02037588, -0.008278422, 0.02160476, -0.0007118497, -0.01999623, 0.01275356, 0.002993803, -0.01174919
231.469313, -0.02167755, -0.01842003, -0.02842515, 0.009415821, -0.003929441, 0.0101699, -0.01020307, 0.01752085, -0.005886738, 0.006297644, -0.02771723, -0.03143051, 0.003256547, -0.01375243, -0.007945884, 0.004651753, -0.02178549, -0.007741642, 0.02683757, 0.0005921642, -0.03254038, 0.01229334, -0.0003834378, -0.01666724
231.519274, -0.01899683, -0.02020335, -0.02261119, 0.007600305, -0.002299077, 0.00758579, -0.007945999, 0.02368265, -0.003113386, 0.005336777, -0.0269994, -0.03564121, 0.003111366, -0.01610467, -0.004951117, 0.005778199, -0.02705124, -0.004210971, 0.02549372, -0.002463129, -0.01732951, 0.006701902, -0.002129964, -0.02259462
231.569235, -0.01798689, -0.02635892, -0.02463486, -0.0003627836, -0.006274365, 0.01432383, -0.01042716, 0.01703277, -0.007515045, 0.009524388, -0.02177761, -0.02696658, -0.001507408, -0.01812896, -0.006948064, 0.006190834, -0.01865014, -0.004065221, 0.0262633, -0.001735149, -0.02344675, 0.01150508, -0.002609685, -0.01568382
231.619196, -0.0179549, -0.02032286, -0.01497585, -0.007074398, 0.002044348, 0.009324973, -0.0003334791, 0.01938322, 0.0001203314, 0.009355282, -0.02573763, -0.02803865, 0.01138087, -0.01453911, -0.00675555, 0.002731861, -0.01859304, -0.006408975, 0.01821147, -0.001594719, -0.008790588, 0.01037024, 0.002873964, -0.009710452
231.669157, -0.01562838, -0.02767062, -0.008718759, 0.002719574, -0.00552246, 0.007038586, 0.007800179, 0.0219509, 0.005265182, 0.007600304, -0.01736026, -0.02781344, 0.005470592, -0.01248931, -0.005061648, -0.0001987949, -0.01394937, -0.001548653, 0.01382973, 0.0008672096, -0.005442074, 0.01002709, -0.001569803, -0.01197674
231.719118, -0.01527995, -0.02039912, -0.006232499, -0.003256229, -0.003341669, 0.008610068, 0.01497439, 0.01270805, 0.007138343, 0.009407674, -0.0185937, -0.02594443, 0.0112479, -0.01482514, -0.01174138, 0.00274166, -0.009717261, -0.004636183, 0.01909096, -0.0001872985, -0.0002694706, 0.009190707, 0.001636298, -0.001278599
231.769079, -0.02172833, -0.02678188, -0.002865502, -0.0002294072, 0.0008572016, 0.005475778, 0.01432861, 0.01006746, 0.003584825, 0.009954292, -0.02068129, -0.03024117, 0.001656696, -0.0158257, -0.005086537, -0.001525433, -0.01596742, -0.004771381, 0.02748574, 0.001078632, 0.005921014, 0.007398807, -0.002834432, -0.004673996
231.81904, -0.0172523, -0.02423666, -0.001515098, -0.008246636, -0.003277148, 0.004814604, 0.01906411, 0.0106368, 0.008203257, 0.004626453, -0.01640349, -0.02510409, 0.002629223, -0.0116726, -0.005503483, -0.004997546, -0.008641052, -0.006237775, 0.02340131, 0.0002788115, 0.009298595, 0.007357534, -0.0008133951, -0.008069636
231.869001, -0.0253092, -0.02444516, -0.003064102, -0.006454608, -0.004688791, 0.002893695, 0.01868418, 0.009198117, -0.000781304, 0.006254081, -0.01876753, -0.03446904, 0.01273644, -0.0176421, -0.008830668, -0.005110251, -0.005062552, -0.008080767, 0.03013698, -0.003048274, 0.008110346, 0.005352193, -0.004275335, -0.0110614
231.918962, -0.01700394, -0.02389625, 0.001449759, -0.001795642, -0.004203173, 0.005177274, 0.01725273, 0.009909397, 0.007679007, 0.002616788, -0.01406636, -0.03572089, 0.00318369, -0.01251396, -0.008857703, -0.007155142, -0.0006671842, -0.009694185, 0.02623322, -0.004501762, 0.01679077, 0.007267835, 0.0002431564, -0.009878245
231.968923, -0.02290558, -0.03171837, -0.004201338, -0.003703805, -0.00275088, -0.0007575961, 0.0173099, 0.01007018, 0.006255092, 0.00884726, -0.01241184, -0.03320208, -0.003395247, -0.01294159, -0.006171628, -0.004775251, 0.0004300458, -0.01341942, 0.02720919, 0.0009283156, 0.01612305, 0.01225114, -0.003995245, -0.012231
232.018884, -0.005460049, -0.02819385, -0.00294436, -0.008211853, -0.007351436, 0.0002724914, 0.01837763, 0.01020086, 0.002658624, 0.005501882, -0.0173963, -0.0340782, -0.0004512023, -0.009068262, -0.007089677, -0.006299297, 0.002989449, -0.008025971, 0.02850503, 0.006040428, 0.0172678, 0.01193966, 0.0007935017, -0.01644051
232.068845, -0.0007726564, -0.02406595, -0.002325667, -0.004494487, -0.001258675, 0.006193667, 0.02061927, 0.009031742, -0.002964272, 0.001965218, -0.009139147, -0.02424527, -0.00106014, -0.006106158, -0.007472816, -0.005738613, 0.008839991, -0.006832916, 0.03138547, -0.0008221558, 0.01173043, 0.006708743, 0.00277545, -0.0161155
232.118806, 0.01355615, -0.02663593, 0.005007107, -0.006344235, -0.001536415, 0.00271524, 0.0196466, 0.00545215, 0.002282335, 0.006198115, -0.0137271, -0.03439389, 0.008281864, -0.0029885, -0.008520721, -0.006986151, 0.004072202, -0.00400626, 0.03159333, -0.0003850543, 0.01934411, 0.002374403, 0.004824806, -0.01477968
232.168767, 0.01347883, -0.02587715, -0.001830046, -0.01051188, -0.005013874, 0.001119312, 0.02170953, 0.0108624, 0.003928661, 0.002503863, -0.01210782, -0.03209148, 0.002382057, 0.0004095843, -0.01114294, -0.005482953, 0.006055726, -0.004800651, 0.02896646, -0.001866169, 0.01478295, 0.001804722, 0.01087672, -0.01054473
232.218728, 0.02167423, -0.02808512, -0.004163352, -0.002691702, -0.01166994, 0.003128363, 0.01825805, 0.006501815, 0.0007535409, 0.004094196, -0.01323381, -0.0307246, 0.008678842, -6.440171e-05, -0.009303037, -0.007713903, 0.002608455, -0.008768689, 0.02811486, -0.003077579, 0.02062887, 0.0097496, 0.006358493, -0.0115021
232.268689, 0.01952174, -0.02710119, -0.0004705157, -0.009150357, -0.009073584, 0.002676344, 0.01429735, 0.006297797, 0.001417554, 0.004368143, -0.0168427, -0.02990206, 0.006127066, 0.0006626209, -0.01106613, -0.00534296, -0.005702857, -0.01140101, 0.023837, -0.003342099, 0.01627407, 0.003333159, 0.0147038, -0.02183765
232.31865, 0.01946605, -0.0278954, -0.001278459, -0.009365181, -0.006723869, 0.004338344, 0.01160759, 0.006160557, -0.001216235, 0.00694432, -0.0158781, -0.03403137, 0.004203566, 0.001176288, -0.007274843, -0.005343191, 9.539908e-05, -0.006529198, 0.03349111, -0.003287517, 0.009786091, 0.00262173, 0.01242887, -0.01685469
232.368611, 0.01918206, -0.02775454, -6.26727e-06, -0.003352935, -0.007841989, 0.00880935, 0.008398861, 0.003464976, -0.007666009, 0.004790073, -0.01445051, -0.02537037, -0.00107232, -0.001872078, -0.01282453, -0.003066065, 0.0005683682, -0.01423293, 0.03106157, -0.005098532, 0.006720901, 0.006279317, 0.008978057, -0.01255917
232.418572, 0.02046476, -0.03117904, -0.005185654, -0.002280861, -0.00704147, 0.01202619, 0.01118859, 0.005113777, -0.007533518, 0.0103584, -0.01736236, -0.0324248, -0.002973213, -0.001015934, -0.009648459, -0.003189714, -0.005897352, -0.00524367, 0.02924609, -0.002768675, 0.002950556, 0.002517087, 0.008273918, -0.0131282
232.468533, 0.01882676, -0.0295467, -0.00547211, -0.006776434, -0.008517814, 0.01289725, 0.01709383, 0.003191351, -3.15748e-05, 0.01297083, -0.01794646, -0.03409746, 0.004264909, 0.002894193, -0.01047778, -0.003070227, 0.002127082, -0.006104777, 0.02503278, -0.006182571, 0.003683465, 0.007035678, 0.01175632, -0.01481307
232.518494, 0.01681601, -0.02091071, -0.00317641, -0.00580587, -0.01025506, 0.01264621, 0.01528495, 0.0003811876, -0.01143395, 0.01263587, -0.019936, -0.01636025, 0.001063217, -0.00309455, -0.008597668, -0.004851068, -0.003417943, -0.003482474, 0.02522903, -0.00333148, 0.009646479, -0.001270281, 0.009013025, -0.01241085
232.568455, 0.0206627, -0.01736884, -0.0003040834, -0.003120808, -0.007415755, 0.01224215, 0.01576467, 0.003244847, -0.005846994, 0.01417502, -0.01622325, -0.002285179, -0.002671328, -0.003307649, -0.008394698, -0.00121932, -8.536156e-05, -0.005502438, 0.02879417, -0.0003822892, 0.006991234, 0.005011749, 0.007205004, -0.00839367
232.618416, 0.02201569, -0.0192214, -0.002573321, -0.009095674, -0.0056569, 0.01070612, 0.01072734, 0.006514488, -0.008030411, 0.01076796, -0.01972546, 0.00135208, -0.0005569165, -0.004589791, -0.008336329, -0.005905725, -0.004848368, -0.006864667, 0.02793342, -0.001728935, 0.001590019, 0.003304927, 0.005144102, -0.007640753
232.668377, 0.02264934, -0.01185291, 0.0002025706, -0.009315349, -0.007345549, 0.00588353, 0.01080177, -0.0007169271, -0.01224107, 0.008270545, -0.01704372, -0.004363723, 0.0002415483, -0.004192146, -0.00627749, -0.005013003, -0.001773967, -0.007447008, 0.0214971, -0.008964906, 0.003565521, -0.001305384, 0.005714511, -0.01021665
232.718338, 0.0160493, -0.01223898, 0.0009980556, -0.004375053, -0.01560452, 0.01647812, 0.009025335, -0.003339895, -0.01420519, 0.01699441, -0.01675841, 0.003379954, -0.004663561, 0.005301652, -0.007177949, -0.001932324, -0.006047157, -0.005645831, 0.01665882, -0.009543357, 0.008215858, 0.008155306, 0.01455473, -0.01868777
232.768299, 0.02201913, -0.007319381, -0.002838158, -0.0005933126, -0.02292235, 0.05382408, 0.01657723, 0.01214561, -0.002767423, 0.0631066, -0.004148283, 0.01489567, -0.005048262, 0.03523837, -0.0008023817, 0.01523741, -0.009494555, -0.007101773, 0.02286131, -0.007057203, 0.009832612, 0.01083094, 0.02883455, -0.007769991
232.81826, 0.02453805, -0.004230987, -0.006480484, -0.004550815, -0.01571123, 0.08791697, 0.0124913, 0.02907705, -0.002470206, 0.08230373, 0.004320792, 0.01547508, -0.0005391992, 0.0463516, 0.005720783, 0.01846156, -0.007817904, -0.006839313, 0.02427712, -0.008164295, 0.005636038, 0.007470505, 0.03645793, -0.01084411
232.868221, 0.01953207, -0.00677932, -0.004246792, 0.001912225, -0.02503611, 0.09922851, 0.01053805, 0.03602549, -0.009637838, 0.09598596, 0.01343919, 0.01357562, 0.0004347882, 0.05329846, 0.009668883, 0.02015718, -0.000339719, -0.005603696, 0.01532789, -0.006211781, 0.007634449, 0.01258228, 0.03989201, -0.0121224
232.918182, 0.01272852, -0.00169502, -0.002315371, -0.0009494508, -0.02271631, 0.1133904, 0.01776271, 0.03763723, -0.007346005, 0.1025795, 0.005187746, 0.01961212, -0.003068755, 0.05892332, 0.008564401, 0.02569238, -0.005480439, -0.003365779, 0.01365255, -0.003194516, 0.007328426, 0.008166997, 0.03849293, -0.01164586
232.968143, 0.01622395, -0.006018451, -0.004831097, 0.006699677, -0.02718296, 0.1141785, 0.01518364, 0.04699077, -0.01386426, 0.1066724, 0.01527131, 0.02625776, -0.005289075, 0.06112283, 0.01068538, 0.02590175, -0.001639622, -0.01549362, 0.02169029, -0.002142443, -0.0009582588, 0.008681806, 0.04422675, -0.01494922
233.018104, 0.01712819, -0.005980204, -0.01200734, -0.001168951, -0.0250736, 0.119398, 0.01380222, 0.04616757, -0.01019948, 0.1050577, 0.02060963, 0.02042616, -0.006878129, 0.06551868, 0.01065998, 0.02544424, -0.002234623, -0.01294115, 0.01878137, -0.002332692, 0.001631816, 0.01164262, 0.0423952, -0.01845337
233.068065, 0.01657704, -0.0001668006, -0.007454319, -0.002089786, -0.03004297, 0.1188672, 0.006959385, 0.04758463, -0.01185996, 0.101552, 0.01783552, 0.02241074, 0.001065766, 0.06809027, 0.01084821, 0.03085806, -0.004348948, -0.01365038, 0.02444057, -0.006005167, 0.007484345, 0.00198614, 0.04217658, -0.01086324
233.118026, 0.009760736, -0.004769774, -0.007711455, -0.001758538, -0.03222183, 0.1193589, 0.002703855, 0.05036248, -0.00858648, 0.09158544, 0.01751802, 0.02332625, -0.003428937, 0.0639485, 0.01033327, 0.03267324, 0.001912474, -0.01644985, 0.01743616, -0.004397939, 0.01127155, 0.009817887, 0.04699537, -0.01261335
233.167987, 0.01151719, -0.008084428, -0.009918365, 0.0007688734, -0.03268071, 0.1146881, 0.002057664, 0.04924584, -0.009631699, 0.09847935, 0.02983951, 0.02112284, 0.002427388, 0.06686708, 0.01100971, 0.02980281, 0.004830409, -0.01297181, 0.02076797, -0.006645333, 0.0003204297, 0.007253245, 0.04135181, -0.004646939
233.217948, 0.01773922, 0.002076423, -0.001791447, 0.008954281, -0.03113616, 0.1244157, 0.004971483, 0.04447121, -0.009741049, 0.1035065, 0.02314595, 0.03007868, -0.003903656, 0.05816841, 0.0117135, 0.02941081, 0.01191293, -0.01450889, 0.01735845, -0.00647363, 0.009971455, 0.007491061, 0.04555172, -0.001067625
233.267909, 0.01750338, 0.01252025, 0.002033858, 0.009906575, -0.03146846, 0.1197506, 0.0150355, 0.05029716, -0.007617737, 0.09801653, 0.03120754, 0.04648185, 0.002156919, 0.06555991, 0.00859664, 0.02840928, 0.01092698, -0.008500239, 0.01271395, -0.00825781, 0.004504804, 0.006531644, 0.04393772, -0.001839136
233.31787, 0.02203988, 0.01166636, -0.002463874, 0.01146246, -0.02634637, 0.1141298, 0.01371626, 0.04410795, -0.003105145, 0.09972329, 0.03415056, 0.05676874, -0.001236958, 0.05689668, 0.008246534, 0.02203519, 0.01132872, -0.007890001, 0.01269567, -0.007669632, 0.007184061, 0.003452994, 0.04262795, -0.004904589
233.367831, 0.01885318, 0.01776434, 0.0008446997, 0.007433638, -0.02660723, 0.1047608, 0.01190542, 0.04461815, -0.003175085, 0.09722393, 0.02968105, 0.05611098, -0.008751653, 0.05854811, 0.007012604, 0.02331651, 0.02448461, -0.01017174, 0.01409266, -0.0009355531, 0.008166103, 0.004493491, 0.039494, -0.0006103752
233.417792, 0.02031579, 0.02787488, -0.00205381, 0.008447777, -0.02485366, 0.1087992, 0.0149204, 0.04073546, -0.001102993, 0.08647615, 0.03728497, 0.0603736, -0.00101564, 0.05227758, 0.009754091, 0.02485958, 0.01866573, -0.01061269, 0.008421985, -0.003088794, 0.01226235, 0.006366805, 0.03914708, 0.0009690397
233.467753, 0.01419965, 0.03713734, -0.005599505, 0.01313007, -0.0308881, 0.1051801, 0.01137794, 0.04341918, -0.005953063, 0.08433158, 0.03262635, 0.05603122, -0.003173822, 0.05257739, 0.01011583, 0.02166447, 0.01424639, -0.007933366, 0.01059547, -0.004928915, 0.003570958, 0.005300013, 0.03981575, 0.0002715839
233.517714, 0.01643565, 0.03865577, -0.008075679, 0.01388953, -0.02638414, 0.1015937, 0.013868, 0.03638738, -0.004200837, 0.08649977, 0.03162748, 0.05054369, -0.003009064, 0.04818885, 0.003733902, 0.01818412, 0.02341841, -0.01126013, 0.01045512, -0.002164138, 0.01426888, 0.002924861, 0.03308434, 0.001991926
233.567675, 0.01045813, 0.03782286, -0.007944873, 0.009596091, -0.0269742, 0.09414792, 0.01094919, 0.03898057, -0.008091316, 0.08476087, 0.03547627, 0.04770424, 0.004451716, 0.04857656, 0.008837747, 0.02022052, 0.01979926, -0.01001203, 0.006010421, -0.003063607, -0.002796268, 0.004205861, 0.03043534, 0.001117564
